"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","X 좌표","Y 좌표"
"531","11110","4","20100526","1","200880.765","453138.252"
"533","11305"," "," ","0","201800.27","459950.536"
"535","11305"," "," ","0","202074.164","459856.585"
"537","11305"," "," ","0","202165.579","459832.729"
"539","11305"," "," ","0","201217.406","459760.35"
"540","11305"," "," ","0","201274.487","459753.442"
"542","11305"," "," ","0","201311.44","459800.666"
"544","11305"," "," ","0","201350.178","459819.164"
"545","11305"," "," ","0","201424.677","459827.947"
"546","11305"," "," ","0","201478.796","459842.381"
"548","11305"," "," ","0","201476.498","459673.164"
"550","11305"," "," ","0","201402.479","459740.428"
"551","11305"," "," ","0","201792.726","459505"
"552","11305"," "," ","0","201838.282","459557.338"
"555","11305"," "," ","0","201591.5","459362.272"
"557","11305"," "," ","0","201643.737","459467.894"
"559","11305"," "," ","0","201586.032","459482.543"
"560","11305"," "," ","0","201563.421","459504.495"
"561","11305"," "," ","0","201691.318","459553.638"
"563","11305"," "," ","0","201367.419","457913.922"
"564","11305"," "," ","0","201342.224","457917.113"
"566","11215","4","20081226","735","207108.789","451929.638"
"567","11215","4"," ","163","206470.305","450890.333"
"410","11410","3"," ","1350","195479.747","455268.941"
"413","11110","4","20080603","1","197464.886","453066.534"
"415","11560"," "," ","0","191751.678","446836.687"
"416","11110","4"," ","1","202059.307","452980.299"
"626","11290","4","20110225","1","200620.982","454401.588"
"629","11440","4","20100623","2812","195079.353","450593.621"
"630","11545"," "," ","0","191709.223","440766.703"
"634","11215","4"," ","1094","207330.061","450777.581"
"637","11290","4"," ","1","200902.35","454623.479"
"641","11680","4","20080718","464","204010.656","446383.619"
"644","11680","4","20080904","491","205404.288","446370.585"
"647","11110","4"," ","1","198245.714","452418.67"
"648","11110","4"," ","1","199678.023","454519.863"
"650","11230","4"," ","1460","205375.467","455520.766"
"653","11230","4"," ","235","205142.034","452473.994"
"502","11410","3"," ","2760","193725.161","451750.28"
"505","11440","4"," ","2386","193495.659","450658.857"
"507","11440","4"," ","364","193597.479","449686.765"
"508","11560"," "," ","0","190555.706","446765.231"
"511","11545"," "," ","0","191963.939","439580.256"
"512","11560"," "," ","0","191540.807","446178.161"
"514","11560"," "," ","0","191596.659","446191.307"
"516","11545"," "," ","0","192078.175","439318.113"
"517","11560"," "," ","0","190054.555","446887.732"
"520","11230","4"," ","2250","205655.336","451602.134"
"521","11560"," "," ","0","190594.933","448286.753"
"523","11560"," "," ","0","191440.288","443364.992"
"524","11110","4"," ","1","200009.571","454552.001"
"525","11110","4"," ","1","200015.217","453014.782"
"527","11110","4"," ","1","197888.186","452443.829"
"529","11110","4","20090408","1","201844.373","453215.176"
"530","11110","4","20090408","1","201734.141","453068.281"
"532","11110","4","20090327","1","197583.354","453300.46"
"534","11305"," "," ","0","201878.827","459988.178"
"536","11305"," "," ","0","202087.598","459883.021"
"538","11305"," "," ","0","202184.944","459785.262"
"541","11305"," "," ","0","201306.875","459733.275"
"543","11305"," "," ","0","201301.134","459791.973"
"547","11305"," "," ","0","201449.817","459733.907"
"549","11305"," "," ","0","201422.042","459641.669"
"553","11305"," "," ","0","201601.773","459258.449"
"554","11305"," "," ","0","201649.254","459335.532"
"556","11305"," "," ","0","201378.238","459435.708"
"558","11305"," "," ","0","201657.386","459481.554"
"562","11305"," "," ","0","201379.954","457911.585"
"565","11215","4"," ","2210","205913.015","449514.329"
"568","11215","4"," ","2096","206254.3","450451.729"
"572","11560"," "," ","0","189432.577","449807.484"
"574","11680","4","20080716","1610","203887.331","446668.057"
"576","11545"," ","20100608","0","191853.58","440309.957"
"577","11545"," "," ","0","191766.873","439965.201"
"580","11560"," "," ","0","191601.042","446208.578"
"583","11545"," "," ","0","192176.022","439416.86"
"586","11545","3","20130510154608","0","192105.823","439181.967"
"589","11545"," "," ","0","192251.842","439195.149"
"594","11545"," ","20110128","0","192250.91","439331.505"
"596","11545"," "," ","0","191700.76","440491.942"
"599","11545"," "," ","0","191757.111","440550.543"
"602","11440","4"," ","2569","194506.949","449835.756"
"603","11545"," "," ","0","191656.351","440608.727"
"605","11305"," "," ","0","201598.31","459440.538"
"608","11305"," "," ","0","201410.372","457982.151"
"611","11215","4"," ","910","207134.645","451184.546"
"613","11215","3"," ","2098","205945.05","449723.999"
"614","11215","4"," ","335","205545.959","448874.288"
"615","11215","3"," ","1347","205395.557","448486.501"
"619","11410","4"," ","140","195170.039","450971.522"
"620","11545"," ","20100608","0","191913.117","440199.228"
"621","11545"," "," ","0","191750.082","440179.12"
"623","11545"," "," ","0","191712.75","440062.938"
"625","11545"," "," ","0","191746.157","440638.897"
"627","11545"," "," ","0","191763.011","440731.629"
"628","11440","4","20081128","2811","195066.256","450675.317"
"631","11440","4","20081204","2814","191746.336","452038.752"
"632","11545"," "," ","0","191618.073","440657.599"
"633","11440","4","20081204","3292","191786.993","452070.084"
"635","11230","4"," ","3232","205528.429","455218.91"
"636","11545"," "," ","0","191504.491","440644.696"
"638","11110","4","20100908","1","197027.378","453441.246"
"639","11110","4","20100426","1","196897.383","452473.931"
"640","11680","4","20080715","386","203663.318","447261.057"
"642","11680","4","20080904","491","205380.966","446397.838"
"643","11680","4","20080905","371","201794.106","446380.611"
"645","11680"," "," ","0","202107.65","446392.872"
"646","11680"," "," ","0","203893.249","446392.158"
"649","11230","4"," ","1660","205360.67","455478.849"
"651","11230","4"," ","3413","204793.384","453197.543"
"652","11230","4"," ","263","205146.582","452330.925"
"655","11230"," ","20071204","0","205029.449","452324.237"
"656","11230"," ","20071204","0","205031.633","452273.122"
"657","11230","3","20071204","1857","205024.557","452208.371"
"658","11230","3","20071204","1864","205022.141","452258.542"
"660","11110","4","20100714","1","196043.813","455732.782"
"661","11290","4"," ","1","200858.241","454606.345"
"663","11680","4","20080722","818","202357.266","446341.11"
"665","11680","4","20080717","384","203432.211","447295.21"
"666","11305"," "," ","0","201286.119","457889.794"
"668","11305"," "," ","0","201441.371","457905.61"
"669","11305"," "," ","0","201416.415","457908.309"
"671","11305"," "," ","0","201233.057","458025.839"
"673","11680","4","20080811","1814","205345.929","446656.002"
"674","11290","4"," ","1","201745.593","455179.245"
"675","11410","4"," ","604","195127.21","451055.526"
"678","11110","4","20100910","1","199142.835","452487.205"
"679","11230","4"," ","3443","204837.308","453235.421"
"680","11230","4"," ","3443","204836.186","453188.731"
"682","11230","3"," ","1642","205349.896","455394.496"
"683","11230","4"," ","264","205190.23","452359.627"
"685","11545"," "," ","0","191680.96","440578.998"
"686","11545"," "," ","0","191637.888","440632.974"
"689","11545"," "," ","0","191780.384","440647.756"
"690","11440","4","20070921","2810","195029.254","450654.197"
"691","11290","4","20110225","1","200688.609","454437.997"
"694","11290","4"," ","1","200808.667","454591.744"
"697","11290","4"," ","1","200877.291","454579.314"
"698","11410","4"," ","343","195160.066","450971.315"
"700","11230","4"," ","2458","205606.392","451710.668"
"601","11545"," "," ","0","191782.567","440631.787"
"604","11440","4","20081208","2793","190750.583","452969.043"
"606","11305"," "," ","0","201628.713","459515.382"
"607","11305"," "," ","0","201430.414","457913.653"
"609","11305"," "," ","0","201305.447","457922.901"
"610","11215","3","20070821","8","207646.866","448015.252"
"612","11215","4"," ","148","206518.547","450693.412"
"616","11215","3"," ","17","206586.419","450358.283"
"617","11215","4","20070621","280","206414.334","448550.904"
"618","11215","3"," ","16","207942.07","449090.026"
"622","11545"," "," ","0","191645.196","440122.595"
"624","11545","4","20130510160010","0","191731.891","439866.801"
"677","11110","4","20100714","1","196651.321","454596.788"
"681","11230"," "," ","0","204794.931","453216.45"
"684","11230","4"," ","263","205166.373","452407.765"
"687","11440","4"," ","2809","191617.981","451099.718"
"688","11440","4","20100709","909","194837.613","450545.164"
"692","11545"," "," ","0","191801.644","440765.956"
"693","11560"," "," ","0","190393.445","447640.01"
"695","11230","4"," ","2876","205535.056","451615.414"
"696","11560"," "," ","0","191421.479","443397.408"
"699","11440","4","20081204","2813","191793.974","452054.546"
"725","11545"," "," ","0","192244.016","439301.199"
"727","11545"," "," ","0","191734.74","440511.058"
"729","11545"," "," ","0","191523.293","440455.566"
"730","11440","3","20080701","1077","190904.938","452445.845"
"732","11440","4","20071207","1454","194960.837","449692.355"
"737","11410","4"," ","3113","194121.538","454209.159"
"739","11545","4","20130513115020","0","191690.821","441089.596"
"741","11230","4"," ","1723","205186.762","455469.399"
"744","11680","4","20080808","807","201809.018","446748.484"
"746","11680","4","20080828","38","201769.307","446460.093"
"749","11560"," ","20101019","0","192326.566","446015.882"
"703","11680","4","20080721","1323","202999.42","446372.156"
"704","11680","2","20080711","1710","201998.757","446369.916"
"706","11680","4","20080711","400","202113.366","446392.643"
"707","11680","4","20080812","946","205791.627","446372.501"
"710","11680","4","20080813","1513","202191.367","446656.494"
"711","11680","4","20080905","349","201816.436","446661.832"
"712","11305"," "," ","0","201285.462","457956.329"
"714","11305"," "," ","0","201392.01","457911.089"
"715","11305"," "," ","0","201325.105","457983.558"
"717","11305"," "," ","0","201277.44","458013.675"
"719","11110","4"," ","1","196443.857","452678.178"
"723","11545"," "," ","0","192336.117","439232.727"
"724","11545"," "," ","0","192299.222","439242.803"
"726","11545","3","20130506114112","0","192545.825","439198.547"
"728","11545"," "," ","0","191671.462","440485.701"
"731","11440","4"," ","2092","194506.918","449964.349"
"733","11440","4"," ","2794","192828.112","451596.377"
"734","11440","4","20070703","2795","192710.325","451501.293"
"735","11545","4","20130513115020","0","191643.25","440992.278"
"736","11545","4","20130513115020","0","191564.846","440944.341"
"738","11545","4","20130513115020","0","191591.535","440960.461"
"740","11230","3"," ","1650","205376.746","455374.349"
"742","11680","4","20080716","392","204243.673","447256.845"
"743","11230","4"," ","1950","204934.352","453127.801"
"745","11680"," ","20080722","0","202737.062","446501.737"
"747","11680","4","20080722","1320","203121.248","446742.312"
"748","11560"," ","20110309","0","191343.636","445573.446"
"751","11410","4"," ","2293","195040.231","451007.527"
"752","11290","4"," ","1","200989.476","454653.942"
"753","11410"," "," ","0","195070.428","451014.539"
"754","11410","4"," ","2896","195104.291","451002.134"
"755","11290","4"," ","1","201033.97","454664.927"
"757","11410","4"," ","926","195023.385","451041.212"
"758","11110","4"," ","1","196955.745","452247.14"
"759","11680","4","20080903","1742","203022.559","447207.332"
"761","11680","4","20080714","73","202075.26","446674.914"
"762","11545"," "," ","0","191640.322","440808.098"
"764","11545"," "," ","0","191649.032","440831.621"
"765","11680","4","20080902","356","202281.272","447298.251"
"766","11290","4","20100910","1","201253.489","455001.329"
"768","11290","4","20100910","1","201333.644","455021.634"
"770","11215","4","20070720","1965","205998.563","448942.005"
"771","11110","4","20110125","1","199305.466","452728.729"
"772","11230","4"," ","3226","205569.17","455335.918"
"773","11230","4"," ","1459","205414.049","455289.411"
"775","11230","4"," ","3233","205629.751","455439.788"
"776","11290","4","20100910","1","201292.401","454924.677"
"777","11230","4"," ","3618","205655.817","451929.272"
"779","11290","4"," ","1","201658.816","455201.04"
"781","11440","3"," ","11","192262.529","449861.995"
"782","11440","2"," ","1741","196021.834","450183.325"
"783","11440","3"," ","3508","193720.961","449359.227"
"785","11680","4","20080902","356","202298.33","447272.656"
"787","11110","4","20080623","1","196993.053","453697.699"
"788","11560"," ","20100930","0","191429.689","446523.138"
"789","11560"," ","20090707","0","191371.326","444975.507"
"790","11560","4","20090714","3354","191491.369","443648.153"
"791","11230","4"," ","269","205205.488","452515.448"
"794","11230"," ","20071204","0","205028.884","452304.788"
"795","11230","3","20071204","1859","205025.873","452314.654"
"800","11290","4"," ","1","200999.569","454667.103"
"701","11215","3"," ","14","208340.898","450592.654"
"801","11110","4"," ","1","196421.637","452704.582"
"702","11110","4","20100715","1","196743.051","454396.536"
"705","11680","4","20080829","1690","205309.805","446384.257"
"708","11680","4","20080711","400","202160.802","446339.435"
"709","11680","4","20080716","1805","205022.899","447053.501"
"713","11305"," "," ","0","201455.463","457916.271"
"716","11305"," "," ","0","201245.665","458014.555"
"718","11305"," "," ","0","201310.563","457997.938"
"720","11215","4","20070823","191","208172.067","449795.231"
"721","11110","4"," ","1","198318.644","453781.736"
"722","11545"," "," ","0","192349.44","439078.082"
