"고유번호","시군구코드","도로위계기능구분","작업일시","도로구간일련번호","위도","경도"
"1322","11140","2","20100815","1842","37.5685397","126.9756107"
"1500","11545","4","20130513105236","0","37.4664681","126.9050671"
"1545","11230","4","20071204","2869","37.5678603","127.0623266"
"1554","11410","4"," ","1748","37.5630708","126.9500488"
"1562","11560"," "," ","0","37.505463","126.9131866"
"3455","11140","4","20101005","1285","37.5585463","126.9851672"
"2775","11440"," "," ","0","37.5685178","126.8875034"
"48166","11680"," ","20160614190000","0","37.5278011","127.0487589"
"48168","11545","4"," ","1541","37.4773086","126.9010507"
"48171","11560"," ","20160704190000","0","37.5182741","126.9175689"
"48176","11680","4","20080711","857","37.5260284","127.0373905"
"48180","11230","4"," ","1411","37.5915938","127.0585686"
"48182","11305"," "," ","0","37.6186859","127.0282559"
"48189","11215","4"," ","1981","37.5358972","127.0760452"
"48191","11305"," "," ","0","37.6388786","127.0170028"
"48195","11545","3","20100518","679","37.4481532","126.9185567"
"48198","11215","4"," ","1995","37.537619","127.0750566"
"48202","11215","4"," ","1997","37.5374954","127.0755605"
"48204","11680","4","20080730","529","37.5043415","127.0452597"
"48205","11680","4","20080718","1256","37.5138038","127.0441519"
"48207","11680","4","20080813","874","37.5053505","127.0310572"
"48209","11230","4"," ","2753","37.5712681","127.0671987"
"48211","11740"," ","20160614190000","0","37.5663285","127.1375153"
"48212","11230"," ","20071204","0","37.5780761","127.0607157"
"48507","11215"," ","20160621190000","0","37.5347823","127.0964751"
"48509","11440","4"," ","1187","37.5561424","126.9041134"
"48512","11470","4","20110317","242","37.5266616","126.8543843"
"48521","11215","4","20070927","456","37.5386451","127.0762108"
"48524","11380","4"," ","248","37.5822039","126.9068844"
"48528","11215"," "," ","0","37.5355159","127.0635811"
"48532","11545","4"," ","616","37.4566605","126.907495"
"48533","11440","4"," ","1623","37.5507475","126.958883"
"48537","11545","4"," ","1082","37.4594601","126.9013231"
"48540","11290","4"," ","1","37.5959198","126.9943739"
"48542","11200","4","20160713173154","2603","37.5419518","127.0466131"
"48545","11305"," "," ","0","37.6118638","127.0319223"
"48546","11230","4"," ","2228","37.5656596","127.0706004"
"48551","11545","4"," ","97","37.4502904","126.9052437"
"48556","11410","4"," ","2525","37.5676174","126.9482691"
"48559","11410","4"," ","923","37.5936492","126.9333114"
"1568","11560"," "," ","0","37.5071686","126.9124939"
"1577","11560"," "," ","0","37.4982585","126.9018233"
"1583","11560"," "," ","0","37.4972506","126.9014162"
"1591","11410","4"," ","3117","37.5866823","126.9331417"
"1504","11140","4","20100830","1204","37.5587584","126.9621541"
"1417","11410","4"," ","74","37.5861476","126.9368677"
"1439","11545"," "," ","0","37.4677531","126.9067666"
"1462","11680","4","20080813","1027","37.504385","127.0332672"
"1472","11140","4","20100806","1193","37.567215","126.9911229"
"1689","11140","4","20100805","1750","37.568258","127.0217549"
"1731","11305"," "," ","0","37.6119193","127.0231162"
"1745","11305"," "," ","0","37.6251664","127.0137767"
"1754","11560"," "," ","0","37.4966718","126.9023311"
"1764","11560"," "," ","0","37.5322685","126.8923986"
"1772","11680","4","20080813","1067","37.5038595","127.0345582"
"1602","11230","3","20071204","2685","37.5679867","127.0634357"
"1612","11680"," ","20080902","0","37.5042525","127.0556492"
"1622","11290","4"," ","1","37.5946823","126.9930573"
"2921","11410","4"," ","683","37.561542","126.9517149"
"2930","11215","4"," ","1743","37.5405917","127.0858798"
"2937","11230","4"," ","3248","37.5966661","127.0634535"
"2943","11440","4","20080825","978","37.5519218","126.9077288"
"2953","11215","4","20070823","1267","37.5518699","127.0927261"
"2961","11545"," "," ","0","37.4652703","126.8995571"
"3270","11410","3"," ","1130","37.5860528","126.9461929"
"3288","11545"," "," ","0","37.4565791","126.9035319"
"3821","11410","4"," ","2331","37.5810254","126.9161527"
"3844","11215","4"," ","2239","37.5431081","127.0656251"
"3855","11230"," ","20100813","0","37.5675827","127.0616029"
"3863","11740","4"," ","1416","37.5491497","127.1443371"
"2978","11215"," ","20070116","0","37.5287068","127.0788718"
"2987","11215","4"," ","2481","37.5284766","127.0799906"
"2997","11440","3","20081208","8","37.5756746","126.8958221"
"3315","11215","4","20070116","2506","37.5298393","127.0806087"
"3328","11290","4"," ","1","37.5924671","126.992943"
"3337","11215","4","20070704","957","37.560823","127.0779004"
"3347","11350"," "," ","0","37.6718713","127.0482925"
"3576","11230","4","20100630","344","37.5715115","127.0669678"
"3867","11290","4"," ","1","37.6146729","127.0499789"
"3882","11290","4","20110225","1","37.5967278","127.0385687"
"3892","11215","4","20070214","111","37.5546792","127.0930445"
"3805","11215","4"," ","2252","37.541726","127.0706692"
"48215","11290","4"," ","1","37.6063714","127.0466018"
"48216","11290","4"," ","1","37.6032047","127.0392423"
"48217","11290","4","20110419","1","37.5868474","127.0070106"
"48220","11680","4","20080724","1592","37.5092809","127.0289696"
"48221","11680","4","20080725","801","37.5100049","127.0386728"
"48223","11680","4","20080721","796","37.5148871","127.0412377"
"48224","11230","4"," ","3429","37.5785822","127.0517829"
"48225","11710"," ","20160614190000","0","37.5214702","127.0984517"
"48227","11305"," "," ","0","37.6153017","127.031131"
"48231","11545","4","20130513133442","0","37.4746439","126.9027436"
"48232","11545","4"," ","792","37.4477523","126.9048804"
"48233","11545","4","20110128","1782","37.4507022","126.8971147"
"48234","11545","4"," ","1167","37.4595418","126.900147"
"48236","11545","4"," ","1425","37.4577858","126.9065076"
"48239","11305"," "," ","0","37.6287581","127.0216949"
"48240","11230","4"," ","3214","37.5960341","127.065865"
"48242","11230","4"," ","1424","37.5923011","127.0602862"
"48243","11305"," "," ","0","37.6212393","127.0312087"
"48245","11230","4"," ","3277","37.5988676","127.0637847"
"48248","11290","4","20110530","1","37.6043488","127.0021163"
"48249","11290","4","20101110","1","37.6077271","127.0055108"
"48251","11290","4"," ","1","37.6071426","127.0407333"
"48253","11680","4","20080722","790","37.5176355","127.0274533"
"48256","11680","4","20080813","1339","37.5182202","127.0391924"
"48259","11680","4"," ","1619","37.4830196","127.0621658"
"48260","11545","4"," ","1300","37.4583649","126.9074396"
"48263","11290","4"," ","1","37.5960749","127.0013068"
"48561","11470","4","20110317","361","37.5190658","126.8443333"
"48564","11410","4"," ","3210","37.5772375","126.9257982"
"48565","11470","4","20110317","84","37.5381185","126.8329911"
"48566","11215","4"," ","157","37.5575573","127.0734314"
"4718","11350","4"," ","23","37.6653483","127.0748124"
"4725","11560"," "," ","0","37.4991949","126.9041692"
"3951","11230","4"," ","3465","37.5779936","127.055428"
"3969","11290","4"," ","1","37.6069908","127.0482755"
"4273","11230","4","20070502","397","37.5891026","127.0597461"
"4283","11680","4","20080722","454","37.5128388","127.0296022"
"4294","11350","4"," ","1420","37.6336822","127.0584265"
"4210","11260","4"," ","2769","37.6141093","127.0816281"
"4225","11260","4"," ","3600","37.6164729","127.0919776"
"1631","11410","4"," ","2312","37.5620393","126.9517835"
"1639","11290","4","20100712","1","37.5833307","127.0189802"
"1662","11290","4"," ","1","37.5922571","127.0019047"
"1673","11305"," "," ","0","37.6262098","127.014907"
"1697","11560"," "," ","0","37.4993192","126.9046868"
"1613","11410"," "," ","0","37.5592403","126.9437497"
"1627","11560"," "," ","0","37.4970953","126.907832"
"1640","11290","4"," ","1","37.5824812","127.0180792"
"1859","11305"," "," ","0","37.6386169","127.0193349"
"1868","11305"," "," ","0","37.6221008","127.0192262"
"1876","11305"," "," ","0","37.625499","127.0149856"
"1887","11440"," "," ","0","37.5633944","126.8933924"
"1895","11410","3"," ","1232","37.5847694","126.9445666"
"1805","11305"," "," ","0","37.6121415","127.0227708"
"1823","11230"," "," ","0","37.577522","127.0507984"
"1836","11140","4","20110610","197","37.5625905","126.9779136"
"1900","11410","4"," ","3390","37.5620602","126.9555201"
"1909","11305"," "," ","0","37.6386498","127.0183932"
"1917","11305"," "," ","0","37.6258311","127.014613"
"1931","11410","3"," ","1232","37.5848313","126.9447528"
"1939","11290","4"," ","1","37.5960699","126.9929414"
"1785","11560"," "," ","0","37.5074466","126.9170263"
"5656","11305"," "," ","0","37.6300543","127.0218223"
"5664","11440"," "," ","0","37.5681578","126.8750897"
"5674","11440","4","20081208","800","37.576656","126.8957284"
"5686","11230","4"," ","1163","37.5849901","127.0441499"
"5696","11305"," "," ","0","37.6374651","127.0085348"
"5611","11440","3"," ","1733","37.5566479","126.9625211"
"5632","11440","3","20081222","2282","37.5575025","126.9258135"
"4863","11260","4","20130325114742","3545","37.6181851","127.1028037"
"5363","11215","4"," ","1502","37.5460957","127.0689308"
"5370","11410","4"," ","2851","37.5707913","126.9604161"
"5378","11260","4"," ","2711","37.6151224","127.079525"
"5387","11305"," "," ","0","37.636028","127.0111154"
"5394","11305"," "," ","0","37.6370649","127.0125821"
"5301","11215","4","20070116","492","37.5289755","127.0847952"
"5652","11215","4"," ","1503","37.5462653","127.0691963"
"48266","11470","3","20151027143732","729","37.5491572","126.8648945"
"48269","11260","4","20160608160935","3240","37.5973185","127.0846737"
"48271","11260","4","20160608160239","3450","37.6011051","127.0882005"
"48272","11680"," ","20080611","0","37.5171832","127.0209473"
"48274","11500"," ","20160628190000","0","37.5509036","126.8779675"
"48276","11470","4","20110317","385","37.5197355","126.8384925"
"48277","11215","4","20070115","1763","37.5443087","127.0897131"
"48278","11680","4"," ","654","37.4761711","127.0492836"
"48283","11380","4"," ","1115","37.6144684","126.9316458"
"48284","11410","4"," ","1084","37.5585727","126.9490794"
"48285","11410","4"," ","2363","37.5692097","126.9300609"
"48286","11290","4","20121214","1","37.6061406","127.0435814"
"48289","11470"," ","20160628190000","0","37.5302311","126.8892541"
"48292","11680","4","20080716","1234","37.5276285","127.0492509"
"48293","11230","4"," ","1712","37.6022034","127.0617122"
"48294","11290","4"," ","1","37.5938139","126.9997747"
"48296","11290","4"," ","1","37.5945498","126.9997359"
"48298","11440","4"," ","824","37.5550146","126.9330177"
"48201","11545","4"," ","484","37.4566602","126.9071324"
"48203","11290","4"," ","1","37.5778521","127.0184962"
"48206","11680","4","20080729","1725","37.4967567","127.040112"
"48210","11230","4","20081112","1596","37.5972128","127.0622016"
"48214","11290","4"," ","1","37.6069348","127.0532779"
"48218","11290","4"," ","1","37.5858357","127.0091917"
"4441","11320","3","20100609","458","37.6600849","127.0310866"
"4886","11140","4","20100809","1807","37.5622053","127.0194394"
"4810","11140","4","20120309","1936","37.5674281","126.9800242"
"3983","11410","4"," ","1123","37.5707748","126.9472672"
"3998","11230","3"," ","911","37.5930913","127.0657982"
"4236","11290","4"," ","1","37.6020555","126.9978206"
"4256","11290","4"," ","1","37.617495","127.0539896"
"4272","11230","3","20070502","372","37.588294","127.0569704"
"4739","11230","4"," ","2453","37.5706739","127.0489458"
"4759","11215","4"," ","2760","37.5436713","127.0678318"
"1795","11305"," "," ","0","37.6248183","127.0142722"
"1704","11680","4","20080730","988","37.5038913","127.043306"
"1733","11305"," "," ","0","37.6191477","127.0195141"
"1758","11560"," "," ","0","37.4980585","126.9000833"
"1767","11140"," ","20100806","0","37.5687898","126.9784826"
"1789","11305"," "," ","0","37.6139122","127.0230689"
"1810","11680","4","20080714","208","37.5246934","127.0366546"
"1821","11140","4","20101021","1566","37.5614369","127.0166377"
"1837","11290","4","20110314","1","37.6152731","127.0031334"
"1989","11290","4"," ","1","37.5994685","126.9899804"
"2020","11440","4","20081205","1745","37.548377","126.9533535"
"2031","11305"," "," ","0","37.6123734","127.0239368"
"2043","11290","4"," ","1","37.5847816","127.0169405"
"2050","11305"," "," ","0","37.6127605","127.0236407"
"2060","11290","4","20101123","1","37.595093","126.9956689"
"2071","11305"," "," ","0","37.640726","127.0206355"
"2079","11440","3"," ","621","37.5598338","126.9034264"
"2088","11290","4"," ","1","37.5893997","127.0055355"
"2099","11305"," "," ","0","37.6408053","127.0201984"
"2014","11560"," "," ","0","37.4943508","126.8957669"
"2032","11440","4"," ","434","37.5637362","126.9243837"
"3101","11215","3","20070531","12","37.5343152","127.0733248"
"3464","11350","4"," ","1219","37.6504131","127.0699799"
"3492","11545","3","20130509134420","0","37.4797627","126.9070525"
"3714","11230"," "," ","0","37.5649077","127.0592917"
"3722","11230"," ","20100712","0","37.5639551","127.0716038"
"2780","11140","4","20100806","1483","37.5650396","126.9862832"
"2810","11545"," "," ","0","37.4688638","126.9039302"
"2824","11440","4","20090212","1257","37.5549307","126.9333059"
"3132","11305"," "," ","0","37.6381538","127.0078345"
"3512","11140","4","20110622","1823","37.5567688","126.9770145"
"3532","11260"," "," ","0","37.5998651","127.0903948"
"3543","11290","4"," ","1","37.6156253","127.0594365"
"3733","11215","4","20070720","2800","37.5396578","127.0699175"
"3740","11215","4"," ","1475","37.5426996","127.069775"
"3747","11410","4"," ","69","37.5896925","126.9461819"
"3755","11215","4","20070214","1206","37.5550224","127.0911521"
"48222","11290"," ","20160622190000","0","37.5816766","127.0077271"
"48226","11470","4","20110317","78","37.5164904","126.8726548"
"48229","11110","4"," ","1","37.5710352","127.0167192"
"48230","11110","4","20080612","1","37.5786545","126.9725104"
"48235","11545","4"," ","17","37.4722417","126.9049434"
"48238","11305"," "," ","0","37.6284459","127.0226712"
"48241","11440","4","20080403","1248","37.5581271","126.9241592"
"48244","11410","4"," ","1267","37.5702024","126.926568"
"48247","11230","4"," ","3479","37.5954424","127.0643707"
"48250","11290","4","20101123","1","37.5968661","126.9949987"
"48255","11680","4","20080718","439","37.519167","127.0484088"
"48257","11380","4","20090521","1451","37.5871341","126.9088417"
"4771","11740","3","20101103","76","37.5317526","127.1291533"
"3996","11260"," "," ","0","37.5780158","127.0879824"
"4490","11350","4"," ","2089","37.6222417","127.080167"
"4044","11410","4"," ","2387","37.58068","126.9497506"
"4060","11230","4"," ","1746","37.5993021","127.0571586"
"4071","11290","4"," ","1","37.6044027","127.0501004"
"4077","11740","3"," ","9","37.5479092","127.1490766"
"4092","11350","4"," ","19","37.6246645","127.0724897"
"4370","11260"," "," ","0","37.6146248","127.0815074"
"4381","11290","4"," ","1","37.6100768","127.0654814"
"4496","11290","4"," ","1","37.6151677","127.0604366"
"4512","11350","3"," ","75","37.6203718","127.0579055"
"4524","11290","4"," ","1","37.5915263","127.0058237"
"4535","11560"," "," ","0","37.5101238","126.9112267"
"4823","11290","4"," ","1","37.5915145","127.0384293"
"2046","11140","4","20101009","828","37.5680555","127.0002905"
"2055","11140","4","20101003","1681","37.5628341","127.0088112"
"1946","11230","4"," ","1785","37.6000717","127.0580377"
"1954","11440","4","20071023","3463","37.543477","126.9441877"
"1962","11440","4"," ","1157","37.5594854","126.9122616"
"1974","11680","4","20080902","860","37.5256621","127.0365588"
